image_id,lesion_id,cluster_id,split
ISIC_0000498,,cluster:fe0a0734b0af1eb30b68,train
ISIC_0000499,,cluster:ced8a0862ceaf4dcbf2c,train
ISIC_0000500,,cluster:1aa8d43c52e0a7da52e4,test
ISIC_0000501,,cluster:cd85d57d9b992838c288,train
ISIC_0000503,,cluster:8f0c2698d31cdd08b3bd,train
ISIC_0000504_downsampled,,cluster:cf1137f4b1358ae03d8c,train
ISIC_0000505,,cluster:005cd5f871a9445f6bb8,test
ISIC_0000506,,cluster:18fc0a0e5fffd4774c48,val
ISIC_0000507,,cluster:7360b43bfa549ca576d8,train
ISIC_0000508,,cluster:c7aecf473d3019bcde1b,train
ISIC_0000509,,cluster:f80f5b9aa32a28b68d37,test
ISIC_0000510,,cluster:9440390ccb91db697c70,train
ISIC_0000511,,cluster:1489c78043ce9b2de9b9,train
ISIC_0000513,,cluster:e89eb17c0cc8f8d7c2e2,train
ISIC_0000514,,cluster:8f86338f507caa467355,test
ISIC_0000515,,cluster:afd0d9ff1d5c5d1d805b,val
ISIC_0000516,,cluster:0ef66c5d179ab7d50563,train
ISIC_0000517,,cluster:c7f47785b50853ff06ff,test
ISIC_0000518,,cluster:1fd5c9482d5fcc94acd8,train
ISIC_0000519_downsampled,,cluster:2c8c5cbd18419b9a61b4,train
ISIC_0000520_downsampled,,cluster:ebaf4b4a08a1ed94ce57,test
ISIC_0000521_downsampled,,cluster:94be588b9d4448aa8db7,train
ISIC_0000522,,cluster:cbdfa39c3f2d78487091,train
ISIC_0000523,,cluster:0c224b404f3d739948f3,train
ISIC_0000524,,cluster:e35df7852a38fea78398,train
ISIC_0000525,,cluster:43d82b668472b83e8288,train
ISIC_0000527,,cluster:615c16b3d46ed1f898da,train
ISIC_0000528,,cluster:a06218b6c5ed38cd0eb5,test
ISIC_0000529_downsampled,,cluster:176f2dc5f9839f440d56,train
ISIC_0000530,,cluster:3d44fa1880dd4caec4f7,train
ISIC_0000531,,cluster:50326e79681c48019ff3,train
ISIC_0000532,,cluster:0a108753cd80f864c760,val
ISIC_0000533,,cluster:7ba5dc93b496f1b85dcf,val
ISIC_0000534,,cluster:c4de493ee945a3cdcf55,train
ISIC_0000535,,cluster:6149a59d7cdc69a27f6d,train
ISIC_0000536,,cluster:c25693c2ff6e2500ff4e,test
ISIC_0000537,,cluster:66df4e175e8564141b34,val
ISIC_0000538,,cluster:fb13aafe76c27fb2e397,train
ISIC_0000539,,cluster:38b5b8aae06527a2265c,train
ISIC_0000540,,cluster:cf1fb5b433429cfe565c,train
ISIC_0000541,,cluster:416454840d01ad0e74af,train
ISIC_0000542,,cluster:aaf1f11cc3cb45055c16,train
ISIC_0000543,,cluster:3add98954df2fdfef9b6,test
ISIC_0000544,,cluster:3996fa3349ddc6faae42,train
ISIC_0000545,,cluster:5447c3ef3de7cf5f23b5,train
ISIC_0000546,,cluster:56dd9744ca34126e3b57,train
ISIC_0000547,,cluster:f7de6eaf81da44ccdfd8,test
ISIC_0000548,,cluster:97ba393a50f4ae214389,val
ISIC_0000549,,cluster:2e01a0ac139fdbc5b13e,train
ISIC_0000550,,cluster:efad627aad4bd698f581,train
ISIC_0000551,,cluster:ebb0f76953d8441d313c,test
ISIC_0000552,,cluster:bdf1e889129a397696a6,val
ISIC_0000554,,cluster:469fcd4a351d88549e76,train
ISIC_0000555,,cluster:ff0df702cb4558a41cfb,train
ISIC_0000556,,cluster:69170a37d7f2ce538ea8,train
ISIC_0000882_downsampled,,cluster:dcdac6f45543fb5e125f,val
ISIC_0000900_downsampled,,cluster:2706d939b871cdcc9c6c,val
ISIC_0000999_downsampled,,cluster:8ef086fcc69d5a44cf2f,train
ISIC_0001100_downsampled,,cluster:6660ec8377070786463d,test
ISIC_0001102_downsampled,,cluster:d77e95bfc60ba53b5583,val
ISIC_0001103_downsampled,,cluster:aadd10ee80985f428b79,test
ISIC_0001105_downsampled,,cluster:64d027210850629ef9da,test
ISIC_0001106_downsampled,,cluster:03fa0a296eb2908ccbc4,train
ISIC_0001118_downsampled,,cluster:9a0fe6ee2d3c34841a72,train
ISIC_0001119_downsampled,,cluster:db7a7250e3a080fb02c6,train
ISIC_0001126_downsampled,,cluster:434882602f522e3402dc,train
ISIC_0001128_downsampled,,cluster:54337543801976763078,val
ISIC_0001131_downsampled,,cluster:8ea22d21b6668fe2ac3a,train
ISIC_0001133_downsampled,,cluster:d9a3d8a099e1c5129012,train
ISIC_0001134_downsampled,,cluster:0c1f0642c3fc0763a5bb,train
ISIC_0001140_downsampled,,cluster:646afd247abae372fd18,train
ISIC_0001142_downsampled,,cluster:8cb11eb6981bbc6e6c32,val
ISIC_0001148_downsampled,,cluster:9e17f9b6d86e65c28c6d,train
ISIC_0001152_downsampled,,cluster:225f5dae9ba6b52ebd7d,train
ISIC_0001163_downsampled,,cluster:71dc433346c70b8f8006,train
ISIC_0001181_downsampled,,cluster:6cd747694202155dc922,val
ISIC_0001184_downsampled,,cluster:917ed3649480d9227506,train
ISIC_0001185_downsampled,,cluster:9b692f8256920600b790,train
ISIC_0001186_downsampled,,cluster:9c7fdd74a9e053211f92,val
ISIC_0001187_downsampled,,cluster:3469865aa2ca5b18ef99,train
ISIC_0001188_downsampled,,cluster:0fe70056444efde854a9,train
ISIC_0001190_downsampled,,cluster:059b60797173b58d232f,train
ISIC_0001191_downsampled,,cluster:ae2b47a8704583a974d8,train
ISIC_0001204_downsampled,,cluster:dca7efbb26563a1b4823,train
ISIC_0001212_downsampled,,cluster:c5be37e7116117cc5955,train
ISIC_0001213_downsampled,,cluster:d01d2babee903572fd93,train
ISIC_0001216_downsampled,,cluster:ca9ec5aeed8c8b3d302c,test
ISIC_0001242_downsampled,,cluster:611735ae8fbe65b2afe6,test
ISIC_0001247_downsampled,,cluster:327e983c783efced7e16,train
ISIC_0001254_downsampled,,cluster:4e428c249cadf2d901d3,train
ISIC_0001262_downsampled,,cluster:c81e472be60950ece833,test
ISIC_0001267_downsampled,,cluster:f4744091750167272601,train
ISIC_0001275_downsampled,,cluster:ac85f37a6fb42b99aacf,val
ISIC_0001286_downsampled,,cluster:6c99cf1aece99089762c,train
ISIC_0001292_downsampled,,cluster:4590db4f3b489f9efb4a,train
ISIC_0001296_downsampled,,cluster:7c41976280679ae3614f,test
ISIC_0001299_downsampled,,cluster:dae073db31ff0f271ee5,train
ISIC_0001306_downsampled,,cluster:0e645c28a49afade5cc9,train
ISIC_0001367_downsampled,,cluster:e8e0b6afe7a5de80fb41,val
ISIC_0001372_downsampled,,cluster:40066ec069c305cce82a,val
ISIC_0001374_downsampled,,cluster:53c22cbae672efa6d3fd,train
ISIC_0001385_downsampled,,cluster:0e4e59684538b328372d,train
ISIC_0001423_downsampled,,cluster:9d29e7db1ffe03117112,train
ISIC_0001427_downsampled,,cluster:b388c3e3fbee9a1bce9b,train
ISIC_0001442_downsampled,,cluster:f9853baf889c7259572f,val
ISIC_0001449_downsampled,,cluster:5fb7d446e39c85617250,val
ISIC_0001769_downsampled,,cluster:f105f0c351e56148a60b,train
ISIC_0001852_downsampled,,cluster:cbece76d8d12de43bbf4,test
ISIC_0001871_downsampled,,cluster:98074b08b68bbb595af2,test
ISIC_0001960_downsampled,,cluster:5bb6a6800ae45b9d5732,train
ISIC_0002093_downsampled,,cluster:09b877db0068d53db943,val
ISIC_0002107_downsampled,,cluster:4e35ae05ab2ae09c2337,train
ISIC_0002206_downsampled,,cluster:807222f9a8be184ef88c,train
ISIC_0002246_downsampled,,cluster:a533227cb7d9b14ea606,val
ISIC_0002251_downsampled,,cluster:691fa576cabf7317cd91,train
ISIC_0002287_downsampled,,cluster:85a4e44fb38d37ab23d1,val
ISIC_0002353_downsampled,,cluster:6aa4f35d3fc1cfc259e6,train
ISIC_0002374_downsampled,,cluster:23d108a4572257db0b72,train
ISIC_0002438_downsampled,,cluster:d9570c64e71f540afeed,train
ISIC_0002439_downsampled,,cluster:e7598442869af156c24c,train
ISIC_0002453_downsampled,,cluster:32a2c719de84840b519d,train
ISIC_0002459_downsampled,,cluster:9577e4a6aa3f6bd6c27e,train
ISIC_0002469_downsampled,,cluster:28e4fa3ae3b3d62ae0df,train
ISIC_0002476_downsampled,,cluster:9da140d1fa339642b29d,train
ISIC_0002488_downsampled,,cluster:4cca5b039b9e0414b7bf,train
ISIC_0002489_downsampled,,cluster:84e293eaf9e4beb6fd86,test
ISIC_0002616_downsampled,,cluster:427735bcdeb91d041073,test
ISIC_0002647_downsampled,,cluster:b4507b7c9d82739b4220,train
ISIC_0002673_downsampled,,cluster:54415264a95f02c44c17,train
ISIC_0002780_downsampled,,cluster:ac731332c22e50ce984a,train
ISIC_0002806_downsampled,,cluster:0b753ea2db1a3608ac22,val
ISIC_0002829_downsampled,,cluster:8227018cbca497134411,train
ISIC_0002836_downsampled,,cluster:d1b2eb481f1e69d5bdf2,val
ISIC_0002871_downsampled,,cluster:08f29778e005a66d2d0d,train
ISIC_0002879_downsampled,,cluster:030297d8f27b99e668df,test
ISIC_0002885_downsampled,,cluster:bbd03a7bec9690e4bb35,train
ISIC_0002948_downsampled,,cluster:7155d0d86a9a79a94785,train
ISIC_0002975_downsampled,,cluster:02f2e49da1e42d0dd4fa,test
ISIC_0002976_downsampled,,cluster:3d6fc5f82e72e4ee7aff,val
ISIC_0003005_downsampled,,cluster:94158e9d5e19440843cd,train
ISIC_0003051_downsampled,,cluster:98936f2afd5b201aa41f,train
ISIC_0003056_downsampled,,cluster:84713a51c9766b71a23d,test
ISIC_0003174_downsampled,,cluster:ad4787c6245dfc8eac97,train
ISIC_0003308_downsampled,,cluster:891af45814209219be27,train
ISIC_0003346_downsampled,,cluster:791de239aae31debd08e,train
ISIC_0003462_downsampled,,cluster:a24a99df2e296fcab676,train
ISIC_0003539_downsampled,,cluster:3dec8de09d1ac32fb4c7,train
ISIC_0003559_downsampled,,cluster:5ae328a7b3cafd2194d1,test
ISIC_0003582_downsampled,,cluster:61c54521c51854a716f9,train
ISIC_0003657_downsampled,,cluster:067c468019202b26ec6f,train
ISIC_0003728_downsampled,,cluster:144054ec8e897d409ac6,train
ISIC_0003805_downsampled,,cluster:7a90337b52226f0f2912,train
ISIC_0004110_downsampled,,cluster:f59d7bb88a9b5afab604,val
ISIC_0004115_downsampled,,cluster:42944110bbf6122eaa25,train
ISIC_0004166_downsampled,,cluster:0076f6b4b8d88be64d0d,train
ISIC_0004168_downsampled,,cluster:1e215c8e3f9e790e253d,train
ISIC_0004309_downsampled,,cluster:0ad144c20742c2de3d8f,train
ISIC_0004337_downsampled,,cluster:44b350b68f3d95a72de4,train
ISIC_0004346_downsampled,,cluster:0579047de3313d78b7df,train
ISIC_0004715_downsampled,,cluster:5be197a29ace33e9df5b,train
ISIC_0004985_downsampled,,cluster:7c5959d7cbc33c56dc5e,val
ISIC_0005000_downsampled,,cluster:dc3d03ff34e29cd173db,train
ISIC_0005187_downsampled,,cluster:663d43a10adc05cad5bb,train
ISIC_0005247_downsampled,,cluster:539daa76d0f3940e9f3a,train
ISIC_0005548_downsampled,,cluster:5cc2e5f4f7ed7965baeb,train
ISIC_0005555_downsampled,,cluster:59135d26e9307f775715,train
ISIC_0005564_downsampled,,cluster:1c896def7fa5bb99935e,train
ISIC_0005620_downsampled,,cluster:253abf098d94e716042e,train
ISIC_0005639_downsampled,,cluster:a11c60d183f0170dff78,test
ISIC_0005666_downsampled,,cluster:2333a4da4a64ef1ce4fd,train
ISIC_0005787_downsampled,,cluster:205a2298e4c27c2a198d,val
ISIC_0006021_downsampled,,cluster:e52f3b2085fe840be298,train
ISIC_0006114_downsampled,,cluster:5d51bc3a55f08b382ad9,test
ISIC_0006193_downsampled,,cluster:cf44038ac5992d99465a,train
ISIC_0006326_downsampled,,cluster:4d39c1ffc22b9b924364,train
ISIC_0006350_downsampled,,cluster:ef005f4f93756d47f954,val
ISIC_0006612_downsampled,,cluster:ef0fb0637959a907a336,val
ISIC_0006651_downsampled,,cluster:42b65b5050c9ed1e3965,val
ISIC_0006671_downsampled,,cluster:8967f4488fa096b218ff,train
ISIC_0006711_downsampled,,cluster:b7307b835d4b7de48fe7,train
ISIC_0006776_downsampled,,cluster:7a13a05fdfa3cd11afd2,train
ISIC_0006795_downsampled,,cluster:b0d56dd64082eefbee15,val
ISIC_0006800_downsampled,,cluster:44239c3f6024beec6299,train
ISIC_0006815_downsampled,,cluster:7dbe857249c7db987130,train
ISIC_0006914_downsampled,,cluster:8b0f6f6cf0af414af459,train
ISIC_0006940_downsampled,,cluster:57a7eaece1ca8ab45769,train
ISIC_0006982_downsampled,,cluster:7f979a9e0dd1b7602c57,train
ISIC_0007038_downsampled,,cluster:99231e557f46f3cc62c2,test
ISIC_0007087_downsampled,,cluster:d7e07318c28cf4e5e926,train
ISIC_0007141_downsampled,,cluster:7bba0c9f153d9451f53e,test
ISIC_0007156_downsampled,,cluster:07ab19168afc490dd713,train
ISIC_0007235_downsampled,,cluster:6be8c92d1fd8b9099a70,train
ISIC_0007241_downsampled,,cluster:fb240adf5534783d9631,train
ISIC_0007322_downsampled,,cluster:17645029b303be725499,train
ISIC_0007332_downsampled,,cluster:14adb654a1290aa613e5,train
ISIC_0007344_downsampled,,cluster:206134d19e414d94d172,train
ISIC_0007475_downsampled,,cluster:812a10873eb28de382b9,train
ISIC_0007528_downsampled,,cluster:5fb642354ac85a2bad7e,train
ISIC_0007557_downsampled,,cluster:a97834b84bac74572053,train
ISIC_0007693_downsampled,,cluster:6eddddaca57ec174bae1,train
ISIC_0007760_downsampled,,cluster:80593af5a972ec0bb7c7,val
ISIC_0007788_downsampled,,cluster:3e9d1ed8a758cf4a8c3a,train
ISIC_0007796_downsampled,,cluster:3e06cde6088998161637,test
ISIC_0008025_downsampled,,cluster:d5a7588d09f5f4b4491e,test
ISIC_0008029_downsampled,,cluster:a3170ce2de357ff7e1a0,train
ISIC_0008116_downsampled,,cluster:cd30b440b62bf0fc8db7,train
ISIC_0008145_downsampled,,cluster:642cdf9bf2f246646b58,test
ISIC_0008207_downsampled,,cluster:97782e684b9070d52f37,train
ISIC_0008236_downsampled,,cluster:553b1942234d36675092,train
ISIC_0008256_downsampled,,cluster:1a655b3b136453bd0e7e,train
ISIC_0008280_downsampled,,cluster:3b25abf49d7066571725,train
ISIC_0008294_downsampled,,cluster:c9fce4946e31ade99c8a,test
ISIC_0008347_downsampled,,cluster:6a6bedadcf19b107bff8,train
ISIC_0008396_downsampled,,cluster:14fe9332d9533ce064e2,train
ISIC_0008403_downsampled,,cluster:68677f02b16318b2a629,train
ISIC_0008406_downsampled,,cluster:2176204b89a7fc9427e5,train
ISIC_0008507_downsampled,,cluster:b5c960257333ee742498,test
ISIC_0008524_downsampled,,cluster:56cfac31c7bcd08ff4ac,test
ISIC_0008528_downsampled,,cluster:a2a1aaa77f1c52ec0217,test
ISIC_0008541_downsampled,,cluster:001f93878b993b2b3e0d,train
ISIC_0008552_downsampled,,cluster:bf16b78dc5db2aa57277,test
ISIC_0008600_downsampled,,cluster:d4642fb0a2cb619fb9cf,train
ISIC_0008626_downsampled,,cluster:4460acd818841a8614b5,val
ISIC_0008659_downsampled,,cluster:93903917315c294e885a,train
ISIC_0008785_downsampled,,cluster:fa687cdabb4bd0ed1f3d,val
ISIC_0008807_downsampled,,cluster:ae39247fe9ba1cfcb0ec,train
ISIC_0008879_downsampled,,cluster:9f978cc7c2957e648afc,train
ISIC_0008913_downsampled,,cluster:5a8745877af88e207e45,train
ISIC_0008992_downsampled,,cluster:f752a45c75085bd95cb5,val
ISIC_0008993_downsampled,,cluster:68df7e98ef7b697a280d,val
ISIC_0008998_downsampled,,cluster:21290c9cc336c4f286c3,train
ISIC_0009035_downsampled,,cluster:59200525bc7da004cbe8,train
ISIC_0009078_downsampled,,cluster:5e693f089c73c7f3b215,val
ISIC_0009083_downsampled,,cluster:2efcfef951f45b9a1111,val
ISIC_0009160_downsampled,,cluster:045e9a5292ecdc1af7f5,train
ISIC_0009165_downsampled,,cluster:40a3dbf3b674bc0e9316,train
ISIC_0009188_downsampled,,cluster:43c72a69f370511daed8,train
ISIC_0009201_downsampled,,cluster:01c34249d0d5cb71a69c,val
ISIC_0009252_downsampled,,cluster:7a579bb7898d9476c838,train
ISIC_0009297_downsampled,,cluster:d5c19070ee64bd9c6bed,train
ISIC_0009298_downsampled,,cluster:190dcaa5bb7d72b13c15,train
ISIC_0009344_downsampled,,cluster:6e54a318c1c1f080fc06,val
ISIC_0009430_downsampled,,cluster:a898bbe0fa5f8e5e479a,train
ISIC_0009504_downsampled,,cluster:75bcaff85f2b268c40ad,train
ISIC_0009505_downsampled,,cluster:1e56684154abc525e269,test
ISIC_0009533_downsampled,,cluster:50b4c8ad031ec5b93b1f,train
ISIC_0009564_downsampled,,cluster:e85ed8388c1ac8ffe4e3,train
ISIC_0009583_downsampled,,cluster:c30d06422aa8bc720082,train
ISIC_0009599_downsampled,,cluster:8d27fbd579d9babc2bdd,train
ISIC_0009758_downsampled,,cluster:3f35eed4a91d96a46eae,train
ISIC_0009800_downsampled,,cluster:1d2eddb752952f5547d6,train
ISIC_0009860_downsampled,,cluster:4162c4f089f7b3cc3d69,train
ISIC_0009868,,cluster:d5d8f416642f7f38fa10,train
ISIC_0009869,,cluster:1bbe08c08d0649c12a63,val
ISIC_0009870,,cluster:c1753eff6b12a335aedf,train
ISIC_0009871,,cluster:5a5c174cebee5fd64dcc,train
ISIC_0009872,,cluster:72bf4df884670a8ca1fb,train
ISIC_0009873,,cluster:c07973544a5554f2f01d,test
ISIC_0009874,,cluster:3055816d07ad67383ad0,train
ISIC_0009875,,cluster:b2a615ad0ff865e74483,val
ISIC_0009877,,cluster:03527ff118488e1d37df,train
ISIC_0009879,,cluster:3df8815a694a5b0cf65e,train
ISIC_0009880,,cluster:1fc9f9da97052801bd32,train
ISIC_0009881,,cluster:654eaa397511cd3383d2,val
ISIC_0009882,,cluster:3917fed254c7deb7d869,train
ISIC_0009883,,cluster:111096c8595800906af6,val
ISIC_0009884,,cluster:0c703bd22ac63a59907c,train
ISIC_0009885,,cluster:7977706d78381f9eb15e,train
ISIC_0009888,,cluster:c8439c79a071e5279174,train
ISIC_0009889,,cluster:c93ae296a3eb8f0aa29b,train
ISIC_0009891,,cluster:cc14309d343f663c8cef,train
ISIC_0009895,,cluster:a3c03b324fda206bf2c3,train
ISIC_0009896,,cluster:e17d67c6df1c19656216,val
ISIC_0009897,,cluster:060b43f853d980b0d4ca,train
ISIC_0009898,,cluster:4feb3286aeeda9114cd7,train
ISIC_0009899,,cluster:30d2a659687813d43e89,train
ISIC_0009901,,cluster:76c6dbab0f01cd87590f,train
ISIC_0009902,,cluster:0ef137f76dc490d4dab6,test
ISIC_0009904,,cluster:0df965d322ffeff1e831,val
ISIC_0009905,,cluster:414d6e2c7f6360f5d995,train
ISIC_0009906,,cluster:eb35fa8f296d460abd32,train
ISIC_0009909,,cluster:8022f7949d0b3e0db52a,train
ISIC_0009910,,cluster:59bbb1c33d28ec2e0a92,train
ISIC_0009911,,cluster:035b6ad235e5d27d2725,val
ISIC_0009912,,cluster:6e5c94951968eb21c2a5,train
ISIC_0009914,,cluster:bdd3525b28531c863f9c,train
ISIC_0009915,,cluster:9399fcb62f78bf01ec17,val
ISIC_0009917,,cluster:a1b7244e66ed6f0bcdf8,train
ISIC_0009918,,cluster:a7e6f84d93094bd9e04e,test
ISIC_0009919,,cluster:6d9daaedaa9888dd1ea3,val
ISIC_0009920,,cluster:9f2574d6ed7efccb8bb7,train
ISIC_0009921,,cluster:77e08ce6f4b5c9679dad,test
ISIC_0009923,,cluster:a838b5fa16ffc4d8804d,train
ISIC_0009925,,cluster:cc9a5f5f9294081a528f,train
ISIC_0009927,,cluster:96994309a5f1badfd0f7,val
ISIC_0009928,,cluster:dbf5e2bf2e8a7462f86d,val
ISIC_0009929,,cluster:a544dea914b4cceca9a4,test
ISIC_0009930,,cluster:8e6104d92828010c254b,train
ISIC_0009931,,cluster:b8e75d18680bbecf9a62,train
ISIC_0009932,,cluster:0a6dade7e77597dcbc30,train
ISIC_0009933,,cluster:abf28628528b30cba6d1,train
ISIC_0009934,,cluster:33fa6af0d286e5ffc928,train
ISIC_0009935,,cluster:07577c00e6e58bd5d776,train
ISIC_0009936,,cluster:a1844ab356a26f9995c7,train
ISIC_0009937,,cluster:c4ecc0529b7a0fae2cf9,train
ISIC_0009938,,cluster:e89c372967915fcfd647,train
ISIC_0009939,,cluster:7fade3313e22f14662c4,test
ISIC_0009940,,cluster:ef8d7c074b1f3b154035,train
ISIC_0009941,,cluster:b0c561a38a97905224f7,train
ISIC_0009942,,cluster:93f570b157e0c2d93686,train
ISIC_0009943,,cluster:7580ab6f414975f16153,train
ISIC_0009944,,cluster:797ef43d7aff6c4128b0,test
ISIC_0009945,,cluster:d7d00cb81d947625729a,test
ISIC_0009946,,cluster:5f989b49098865175bd1,val
ISIC_0009947,,cluster:d175b78925af1f3ec166,val
ISIC_0009948,,cluster:801007763c8e5db386e5,val
ISIC_0009949,,cluster:50fb8263df4196c5d859,test
ISIC_0009950,,cluster:0292b51c5db6cc8a2714,train
ISIC_0009951,,cluster:fffb9fe70d78bde25236,train
ISIC_0009953,,cluster:eac3c6d96cd8057b6dd3,train
ISIC_0009954,,cluster:9a37cdf6bb9a8bff3eea,test
ISIC_0009955,,cluster:bfe5cf71c646f551d1fa,train
ISIC_0009956,,cluster:f5f773c2de8061f9cbcc,train
ISIC_0009958,,cluster:ea82d4e09fd4cc130548,train
ISIC_0009960,,cluster:191dbb4b84d1d3691ea7,val
ISIC_0009961,,cluster:3b1b56be53dfae97d8fd,train
ISIC_0009962,,cluster:c8a19915c5e760b90560,train
ISIC_0009963,,cluster:39ec67abf235eff254d4,train
ISIC_0009964,,cluster:80204ddaa472a59843c8,test
ISIC_0009965,,cluster:85dcafc698fd7acbccd3,test
ISIC_0009966,,cluster:ae593e4409572df7c35a,val
ISIC_0009967,,cluster:d72a6690ab0906947693,train
ISIC_0009968,,cluster:6dac093c14eb20bed4ff,train
ISIC_0009969,,cluster:c90d2fd4731aff709ae8,val
ISIC_0009970,,cluster:2d91becea26405f782fa,test
ISIC_0009971,,cluster:6910990c805692def42e,test
ISIC_0009972,,cluster:2001f1e35a310c99887f,train
ISIC_0009973,,cluster:720181e88217d1a8f679,train
ISIC_0009974,,cluster:9d6cbcc913ac3c142f51,train
ISIC_0009975,,cluster:4a405fc597b27f947c39,train
ISIC_0009976,,cluster:a4d96b027e4cfb4da575,val
ISIC_0009977,,cluster:f21439715638eb73080c,val
ISIC_0009978,,cluster:cf4019f220f6a58c0fff,train
ISIC_0009979,,cluster:4a639fcc40ecc561264f,train
ISIC_0009980,,cluster:d20a12b2b3f0fac70cf0,train
ISIC_0009981,,cluster:3c754c0356e62b5dcaae,train
ISIC_0009982,,cluster:63b46afd0f5eccf9df8c,val
ISIC_0009987,,cluster:c825c1d350bbec9016fa,test
ISIC_0009988,,cluster:8f6e066e1b5c559430f5,train
ISIC_0009990,,cluster:214b9f139a4db0c87d6e,train
ISIC_0009991,,cluster:97e9e9a36b6e6b064bbe,test
ISIC_0009992,,cluster:18ad6fe0d51d2336c09f,val
ISIC_0009993,,cluster:e153ed6dfd2d17adceae,train
ISIC_0009994,,cluster:e1926fe5ab706b4ec3ba,train
ISIC_0009995,,cluster:1f65030c831bc57bc160,val
ISIC_0009998,,cluster:2c512c978be24f2b2ad1,train
ISIC_0010000,,cluster:a2790abaabf83755e134,train
ISIC_0010002,,cluster:d39ad917d4dc14b8a119,train
ISIC_0010003,,cluster:18b1fdc5bc13188351f2,train
ISIC_0010005,,cluster:7747c208eabe1a5fae07,train
ISIC_0010006,,cluster:705c935217ae31c8a354,train
ISIC_0010009,,cluster:4734b46bf1171415f795,val
ISIC_0010010,,cluster:d9e618947e831b34b2f6,test
ISIC_0010011,,cluster:33c02652bb669aca4a9d,test
ISIC_0010013,,cluster:41d7e575eb93be87cf8b,train
ISIC_0010014,,cluster:dfee61d75f5e6f779d07,train
ISIC_0010015,,cluster:b95ec860e2a161d95909,train
ISIC_0010016,,cluster:9c98b8e68666a6b7363a,train
ISIC_0010017,,cluster:ae4f7be63050b6eb8c61,train
ISIC_0010018,,cluster:b54227167390f5d88efa,train
ISIC_0010019,,cluster:4b2b3eed444b270285d4,train
ISIC_0010020,,cluster:27eddff76e95f9dc1d98,train
ISIC_0010021,,cluster:5a8c94b651c61da02cf8,train
ISIC_0010022,,cluster:abfd32f2602d0bd44d6e,train
ISIC_0010023,,cluster:a6c323cf4b502835bfcf,train
ISIC_0010024,,cluster:92c6850c234fd4123fda,val
ISIC_0010025,,cluster:634d60fa4f6ddaf8cccc,train
ISIC_0010028,,cluster:b933c6f65ca22012aee6,train
ISIC_0010029,,cluster:f23f07e8aec4a0c47598,test
ISIC_0010032,,cluster:5f426852a10e75adf85c,train
ISIC_0010034,,cluster:c2bdd62467491393a100,train
ISIC_0010036,,cluster:195eb20bf5459ca54d8a,val
ISIC_0010037,,cluster:7c6347a1bb803bdc66fa,val
ISIC_0010038,,cluster:fe65588ba3a56ef8c1e6,train
ISIC_0010040,,cluster:88e33d6715d11672d987,val
ISIC_0010041,,cluster:2d6ad514308e7d2f8e96,val
ISIC_0010042,,cluster:720795d6cfb959bc2344,train
ISIC_0010043,,cluster:68b7e5bfc42bdd9ee696,train
ISIC_0010044,,cluster:ef2f1db552f370b31709,train
ISIC_0010046,,cluster:d66ac5dedb80ddaf5457,test
ISIC_0010047,,cluster:b566b93315074aae2b96,train
ISIC_0010051,,cluster:0cfbe671951dea8fd0f2,val
ISIC_0010053,,cluster:181b151a341f00dfcbc7,train
ISIC_0010054,,cluster:b614a30dfabb88279659,train
ISIC_0010055,,cluster:494e1250315bf2c18ed0,val
ISIC_0010056,,cluster:5f0fb163a60da82271d0,test
ISIC_0010057,,cluster:324a05c9fe668a46ce76,test
ISIC_0010058,,cluster:57119ea1890bde8d81d4,train
ISIC_0010059,,cluster:4d84f33384920222c197,train
ISIC_0010060,,cluster:834bf158207a4573f832,train
